Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OperatorSkillScore,RequiredSkillByRole
33,No,Non-Travel,1130,Quality Control,40,2,Biotechnology,1,897,1,Male,60,1,1,Cold Storage Supervisor,4,Married,58135,14254,9,Yes,15,3,4,2,38,5,2,15,11,12,19,0.2322236470929537,0.4
49,No,Frequently,378,Quality Control,2,2,Mechanical Engineering,1,898,2,Female,116,4,3,Logistics & Supply Chain Coordinator,1,Married,55658,19388,0,No,13,2,2,1,35,2,2,9,9,3,18,0.4002482596089544,0.35
54,No,Rarely,411,Quality Control,36,1,Food Technology,1,899,2,Female,64,4,2,Dairy Lab Technician,2,Married,104677,9057,0,No,10,3,3,0,36,2,2,11,9,3,1,0.2446800827134605,0.55
40,No,Rarely,1457,Farm Operations,14,3,Dairy Science,1,900,4,Female,50,1,4,Milk Processing Operator,2,Married,49696,5755,9,No,20,4,1,2,34,5,4,16,19,5,15,0.8747410534100808,0.45
56,No,Rarely,664,Logistics,16,4,Mechanical Engineering,1,901,1,Male,56,1,3,Milk Processing Operator,4,Single,23773,4846,7,No,16,2,4,1,16,3,1,12,10,7,10,0.6369842647632731,0.45
24,Yes,Rarely,1446,Maintenance,19,4,Mechanical Engineering,1,902,1,Male,50,3,4,Farm Liaison Officer,3,Single,44956,4964,8,No,17,3,1,1,12,3,3,11,9,2,7,0.3212039928304058,0.3
38,Yes,Rarely,830,Farm Operations,34,1,Biotechnology,1,903,1,Male,98,2,1,Farm Liaison Officer,2,Single,35819,10878,9,Yes,11,2,2,1,5,3,2,14,6,10,11,0.2817364518742346,0.3
33,No,Rarely,1024,Quality Control,44,2,Food Technology,1,904,1,Male,145,3,4,Cold Storage Supervisor,2,Married,21528,14648,5,Yes,11,3,4,2,36,0,3,13,13,7,2,0.4590858343342804,0.4
45,No,Rarely,1487,Farm Operations,46,2,Dairy Science,1,905,4,Female,122,1,3,Cheese Production Technician,1,Married,106491,4755,4,No,10,3,3,0,31,1,3,18,12,13,12,0.4153531272331889,0.5
23,No,Frequently,1430,Production,6,4,Mechanical Engineering,1,906,3,Female,78,4,2,Farm Liaison Officer,4,Divorced,64588,8473,1,Yes,13,1,4,2,10,0,1,18,4,7,1,0.3954783466401171,0.3
44,No,Rarely,806,Quality Control,13,1,Dairy Science,1,907,1,Female,75,1,2,Cold Storage Supervisor,1,Divorced,90585,16554,8,Yes,15,2,1,1,16,2,2,25,18,13,12,0.5277372314517148,0.4
44,No,Frequently,1084,Production,36,4,Logistics,1,908,4,Male,136,4,3,Maintenance Engineer,3,Divorced,119152,3693,5,Yes,23,1,4,2,4,3,3,13,9,13,7,0.8390116900835245,0.6
37,No,Frequently,565,Quality Control,22,3,Mechanical Engineering,1,909,3,Male,94,4,2,Milk Processing Operator,4,Married,40511,13084,7,No,14,3,4,2,5,3,2,17,7,6,14,0.5976351780821207,0.45
59,No,Frequently,475,Farm Operations,18,3,Mechanical Engineering,1,910,3,Male,142,4,4,Farm Liaison Officer,1,Single,30119,14003,8,No,13,2,1,1,9,5,2,29,17,6,8,0.5648620532106334,0.3
27,No,Frequently,579,Logistics,12,1,Logistics,1,911,4,Female,146,4,2,Logistics & Supply Chain Coordinator,2,Single,95893,19068,8,No,23,2,3,0,32,5,2,25,0,4,10,0.7645839046127405,0.35
58,No,Frequently,1491,Maintenance,30,1,Biotechnology,1,912,1,Male,120,2,2,Dairy Quality Analyst,2,Single,36167,4919,7,No,13,4,2,1,29,3,3,28,4,1,2,0.2028172281178224,0.55
59,No,Non-Travel,1144,Production,40,3,Mechanical Engineering,1,913,3,Male,61,1,4,Cold Storage Supervisor,4,Married,76503,5756,9,No,19,4,4,1,20,4,1,4,10,11,6,0.3381699684086634,0.4
33,No,Frequently,1287,Farm Operations,7,2,Dairy Science,1,914,1,Female,144,3,4,Milk Processing Operator,2,Single,107789,5283,7,No,24,3,3,2,16,5,1,19,19,13,13,0.5473301540721852,0.45
51,No,Frequently,1009,Logistics,32,1,Food Technology,1,915,1,Female,81,4,4,Farm Liaison Officer,1,Divorced,54889,6691,2,Yes,16,3,2,1,26,1,3,28,10,14,14,0.6937163423654467,0.3
57,Yes,Non-Travel,1124,Farm Operations,48,3,Dairy Science,1,916,2,Male,69,4,1,Dairy Lab Technician,4,Divorced,65678,9350,2,Yes,16,3,1,2,2,0,4,5,15,1,8,0.5395197364577469,0.55
52,No,Frequently,693,Production,19,3,Biotechnology,1,917,1,Female,100,3,4,Cold Storage Supervisor,2,Single,115334,19540,1,Yes,11,3,3,1,28,1,2,17,9,12,19,0.314601186910614,0.4
42,No,Rarely,1321,Maintenance,6,2,Food Technology,1,918,2,Male,130,3,4,Cheese Production Technician,2,Divorced,80262,5061,0,Yes,22,4,3,1,1,5,2,13,14,11,10,0.8509879723631035,0.5
34,No,Rarely,1294,Farm Operations,20,2,Dairy Science,1,919,3,Female,85,4,1,Farm Liaison Officer,3,Single,24681,7919,3,Yes,16,2,4,0,28,3,1,3,6,9,6,0.4300655917738116,0.3
52,No,Rarely,563,Quality Control,27,2,Dairy Science,1,920,4,Female,116,3,2,Cold Storage Supervisor,3,Single,100291,19676,1,Yes,11,1,1,1,35,2,3,27,14,11,11,0.7517509769761528,0.4
44,No,Non-Travel,769,Logistics,43,2,Logistics,1,921,2,Female,50,3,4,Farm Liaison Officer,4,Divorced,86008,12076,1,No,13,2,4,0,33,4,3,22,15,7,18,0.8239893342183289,0.3
36,No,Frequently,962,Farm Operations,37,4,Biotechnology,1,922,4,Male,76,2,3,Dairy Quality Analyst,3,Divorced,118417,11752,4,No,24,2,1,1,36,5,4,0,5,10,17,0.4425145643820665,0.55
52,No,Non-Travel,475,Logistics,48,2,Logistics,1,923,3,Male,89,3,4,Packaging Machine Operator,1,Divorced,33690,18012,3,No,10,4,2,1,0,1,4,12,10,5,12,0.7917182469310733,0.4
21,No,Frequently,249,Quality Control,7,4,Food Technology,1,924,1,Male,146,1,4,Packaging Machine Operator,2,Divorced,45912,11175,0,No,14,2,4,1,25,2,1,10,16,7,10,0.6975415782167582,0.4
33,No,Rarely,927,Maintenance,5,1,Logistics,1,925,3,Female,133,1,1,Cold Storage Supervisor,2,Single,26473,9902,8,No,10,2,1,0,0,5,4,2,14,2,0,0.8329965856634043,0.4
59,No,Rarely,1105,Maintenance,11,3,Biotechnology,1,926,4,Female,63,1,3,Cheese Production Technician,2,Divorced,61298,4067,3,No,13,3,1,2,3,3,4,16,15,0,5,0.3759174912060843,0.5
59,No,Frequently,1127,Quality Control,15,4,Mechanical Engineering,1,927,3,Female,149,4,2,Farm Liaison Officer,4,Divorced,38669,3979,4,No,22,1,3,0,38,3,3,17,1,12,1,0.8518943242967929,0.3
58,No,Frequently,763,Logistics,3,1,Mechanical Engineering,1,928,1,Female,118,1,2,Cold Storage Supervisor,4,Married,119500,2700,6,Yes,18,2,4,1,13,3,3,24,3,5,12,0.2457145336689512,0.4
25,No,Non-Travel,982,Farm Operations,5,1,Food Technology,1,929,3,Male,136,2,3,Dairy Lab Technician,3,Divorced,101998,6046,1,Yes,22,2,4,2,17,3,4,9,18,1,12,0.7555698997139542,0.55
25,No,Rarely,684,Quality Control,23,4,Mechanical Engineering,1,930,1,Male,128,1,4,Cheese Production Technician,2,Divorced,40943,4073,7,No,21,1,2,1,33,5,1,15,5,11,18,0.5049655144911429,0.5
22,No,Frequently,1307,Production,37,1,Logistics,1,931,2,Male,55,4,1,Dairy Lab Technician,2,Single,58785,13945,1,No,17,3,1,0,0,4,4,20,17,14,8,0.3245229767970725,0.55
26,No,Frequently,783,Logistics,9,1,Food Technology,1,932,4,Female,82,2,3,Logistics & Supply Chain Coordinator,2,Single,83427,18778,9,Yes,15,4,3,0,21,4,1,12,10,8,18,0.2555820685718757,0.35
27,No,Frequently,435,Maintenance,15,4,Biotechnology,1,933,1,Female,104,1,3,Packaging Machine Operator,2,Married,82001,5048,4,Yes,24,4,1,2,15,1,4,19,8,4,0,0.4726832597292566,0.4
34,No,Frequently,255,Quality Control,3,1,Food Technology,1,934,1,Male,68,2,2,Packaging Machine Operator,2,Divorced,81724,2522,1,No,17,2,1,0,21,5,3,11,2,4,7,0.4725267452085647,0.4
48,No,Frequently,559,Maintenance,29,2,Food Technology,1,935,3,Female,126,2,1,Farm Liaison Officer,1,Divorced,30832,13101,1,Yes,14,3,1,1,15,3,3,3,1,12,13,0.3609701690148897,0.3
52,No,Rarely,309,Logistics,6,2,Dairy Science,1,936,2,Male,78,4,3,Dairy Quality Analyst,2,Divorced,25385,10741,3,No,16,4,4,2,27,4,1,7,17,9,15,0.3508607788469899,0.55
49,No,Frequently,391,Maintenance,17,3,Dairy Science,1,937,1,Female,110,4,1,Cold Storage Supervisor,1,Divorced,115898,19852,3,Yes,17,4,1,1,27,5,4,11,14,7,3,0.4796600086327712,0.4
58,No,Frequently,1103,Quality Control,26,1,Food Technology,1,938,2,Female,119,2,4,Cold Storage Supervisor,2,Divorced,34708,14674,7,No,16,4,2,2,21,2,4,18,17,5,17,0.48707971824361,0.4
46,No,Non-Travel,1316,Logistics,21,3,Mechanical Engineering,1,939,2,Male,128,1,2,Logistics & Supply Chain Coordinator,4,Divorced,78600,19805,5,Yes,23,4,3,2,5,4,1,14,18,2,13,0.5096553594142346,0.35
55,Yes,Non-Travel,1061,Production,8,2,Dairy Science,1,940,3,Male,129,4,4,Maintenance Engineer,4,Married,43438,2285,9,No,13,4,3,1,24,4,4,27,14,8,8,0.8081315707094376,0.6
48,No,Rarely,767,Quality Control,21,2,Biotechnology,1,941,1,Female,73,2,1,Dairy Quality Analyst,1,Divorced,102747,13957,7,Yes,14,2,1,0,1,1,2,15,16,9,14,0.6278781544959302,0.55
57,No,Rarely,1283,Farm Operations,11,2,Logistics,1,942,3,Male,72,3,4,Cold Storage Supervisor,2,Divorced,100107,9108,6,No,22,4,3,1,6,4,3,11,17,3,2,0.2143032162500675,0.4
52,No,Non-Travel,849,Quality Control,38,1,Dairy Science,1,943,4,Male,59,3,2,Dairy Quality Analyst,4,Divorced,80062,16990,9,No,23,2,1,0,16,2,3,19,17,9,3,0.5633694692335286,0.55
56,No,Frequently,238,Logistics,8,1,Food Technology,1,944,4,Female,103,4,1,Cheese Production Technician,4,Married,85428,19829,3,No,19,1,4,0,34,3,1,17,10,3,17,0.7337159071900281,0.5
46,No,Non-Travel,1272,Quality Control,42,2,Mechanical Engineering,1,945,1,Female,90,1,3,Farm Liaison Officer,2,Divorced,106843,7837,1,No,15,1,3,1,19,0,4,21,17,11,13,0.239490014651162,0.3
52,No,Rarely,836,Production,24,3,Logistics,1,946,2,Female,98,3,4,Milk Processing Operator,2,Married,31002,17032,8,No,23,3,4,2,1,1,1,11,2,12,14,0.4958255154918746,0.45
23,No,Frequently,1236,Production,35,3,Dairy Science,1,947,1,Male,66,3,2,Cheese Production Technician,4,Single,56153,3466,1,No,23,2,4,1,6,2,2,15,12,1,7,0.5158471002802969,0.5
41,No,Non-Travel,235,Farm Operations,14,4,Mechanical Engineering,1,948,1,Female,105,3,3,Dairy Lab Technician,2,Divorced,42440,11106,0,No,21,3,2,2,31,1,4,24,13,2,9,0.8678143166350429,0.55
21,No,Non-Travel,300,Maintenance,14,2,Mechanical Engineering,1,949,4,Female,94,1,2,Packaging Machine Operator,3,Married,87501,10479,7,No,20,1,2,0,18,5,2,27,3,3,11,0.5329787676480722,0.4
29,No,Rarely,1309,Logistics,10,3,Mechanical Engineering,1,950,4,Female,79,1,1,Milk Processing Operator,2,Single,52556,12280,9,No,15,1,3,2,11,3,1,19,17,6,8,0.7249301838635416,0.45
24,Yes,Frequently,1446,Logistics,12,2,Food Technology,1,951,2,Female,93,4,1,Logistics & Supply Chain Coordinator,4,Married,87963,7932,8,Yes,22,1,1,1,8,4,3,10,4,12,7,0.412031431646337,0.35
29,Yes,Frequently,365,Maintenance,38,3,Biotechnology,1,952,2,Female,123,4,4,Maintenance Engineer,4,Married,110725,11996,0,No,18,1,1,2,26,5,2,21,13,2,16,0.7455146558319019,0.6
52,No,Rarely,582,Production,44,4,Mechanical Engineering,1,953,1,Male,104,3,2,Logistics & Supply Chain Coordinator,1,Single,110674,3178,6,No,19,4,1,0,13,4,4,19,11,7,8,0.4258636565481384,0.35
57,No,Frequently,989,Production,46,4,Logistics,1,954,3,Female,68,1,2,Cold Storage Supervisor,3,Divorced,26563,4551,1,No,23,1,1,0,1,2,1,13,6,7,12,0.5010165111415068,0.4
32,No,Frequently,230,Quality Control,34,2,Dairy Science,1,955,1,Female,78,2,2,Milk Processing Operator,4,Divorced,99923,18025,5,No,23,4,2,2,20,3,1,1,11,9,13,0.5356375944681885,0.45
50,No,Non-Travel,210,Farm Operations,41,3,Logistics,1,956,2,Male,51,3,1,Packaging Machine Operator,3,Married,25840,11780,4,No,11,4,1,0,3,0,1,12,7,10,4,0.8484540785926078,0.4
55,No,Rarely,295,Farm Operations,10,1,Food Technology,1,957,3,Female,85,4,4,Farm Liaison Officer,2,Single,35154,12148,0,No,15,3,1,0,20,0,3,13,2,1,8,0.2374174834634073,0.3
43,Yes,Rarely,1413,Farm Operations,17,4,Food Technology,1,958,4,Female,68,1,2,Maintenance Engineer,4,Divorced,44194,11967,1,No,22,4,4,2,21,4,1,5,0,3,15,0.337807005707565,0.6
34,Yes,Rarely,652,Quality Control,17,2,Logistics,1,959,2,Male,56,4,2,Dairy Quality Analyst,1,Married,85020,6862,1,No,12,3,1,0,1,5,1,11,2,7,18,0.6940199223382527,0.55
48,No,Rarely,391,Farm Operations,3,2,Biotechnology,1,960,2,Female,75,4,3,Cold Storage Supervisor,4,Single,66861,11179,9,No,23,4,1,2,16,3,3,6,10,0,6,0.6043043619173781,0.4
27,No,Rarely,685,Maintenance,31,3,Food Technology,1,961,3,Male,128,1,2,Logistics & Supply Chain Coordinator,1,Married,42448,7855,9,No,11,4,2,2,18,3,1,3,17,0,11,0.3760719732904831,0.35
24,No,Frequently,1489,Quality Control,1,2,Food Technology,1,962,2,Female,87,3,4,Milk Processing Operator,3,Single,116460,19587,5,No,15,1,3,0,39,2,1,27,6,13,1,0.4024406212437034,0.45
48,No,Rarely,1351,Maintenance,12,4,Logistics,1,963,2,Male,52,1,3,Logistics & Supply Chain Coordinator,1,Divorced,43528,3119,0,No,13,2,4,2,23,5,2,26,8,13,17,0.4571166399260759,0.35
23,No,Non-Travel,437,Quality Control,39,2,Food Technology,1,964,2,Male,129,3,3,Milk Processing Operator,2,Divorced,49402,5975,3,No,14,4,4,0,19,0,1,6,3,3,17,0.5152428645312299,0.45
31,No,Non-Travel,1335,Farm Operations,4,2,Biotechnology,1,965,2,Female,115,4,3,Farm Liaison Officer,2,Married,24352,14919,9,No,14,2,3,0,37,2,3,12,9,10,15,0.7726191262769446,0.3
21,No,Frequently,1368,Maintenance,42,1,Biotechnology,1,966,2,Male,144,1,1,Packaging Machine Operator,2,Divorced,20184,11602,4,Yes,12,2,4,0,11,1,2,10,17,1,10,0.2096708335303738,0.4
46,No,Non-Travel,1288,Maintenance,13,1,Biotechnology,1,967,2,Male,141,2,3,Dairy Quality Analyst,4,Divorced,30384,14695,1,No,21,2,1,1,24,3,1,7,15,0,1,0.8286138188494347,0.55
50,Yes,Frequently,1470,Maintenance,34,4,Dairy Science,1,968,2,Female,120,3,2,Farm Liaison Officer,2,Single,34319,3292,1,No,13,4,1,0,22,0,3,26,11,7,13,0.4891189781420697,0.3
55,Yes,Frequently,934,Quality Control,42,3,Biotechnology,1,969,2,Female,143,2,1,Cheese Production Technician,2,Divorced,40449,11386,6,Yes,12,2,3,2,33,2,4,18,18,1,3,0.3613482622964892,0.5
55,No,Rarely,1190,Logistics,21,1,Biotechnology,1,970,4,Male,92,3,1,Packaging Machine Operator,4,Single,76333,12140,6,Yes,16,4,2,2,31,4,1,1,2,3,6,0.5558888896691416,0.4
45,No,Rarely,1024,Farm Operations,22,3,Dairy Science,1,971,2,Female,111,1,1,Farm Liaison Officer,3,Single,61205,13772,5,No,24,1,2,2,23,1,4,20,7,2,1,0.6617690298897048,0.3
46,No,Frequently,305,Maintenance,4,4,Mechanical Engineering,1,972,4,Male,120,2,1,Maintenance Engineer,2,Married,30426,8590,0,No,10,4,4,1,24,2,2,17,18,14,13,0.2313265534355224,0.6
24,Yes,Non-Travel,380,Logistics,18,1,Food Technology,1,973,4,Male,149,1,1,Logistics & Supply Chain Coordinator,2,Single,27504,15977,2,No,24,3,2,1,2,4,3,25,8,1,6,0.7010441461662578,0.35
39,No,Rarely,383,Farm Operations,5,3,Biotechnology,1,974,1,Female,142,3,1,Packaging Machine Operator,4,Divorced,76578,19401,8,No,15,1,2,2,24,0,2,20,18,7,8,0.7325328313087036,0.4
30,No,Non-Travel,425,Farm Operations,19,1,Food Technology,1,975,1,Female,73,3,1,Maintenance Engineer,3,Single,78209,7176,9,No,13,2,2,2,27,0,4,9,16,2,7,0.3163275990263935,0.6
29,No,Frequently,976,Maintenance,2,4,Logistics,1,976,4,Male,88,3,3,Logistics & Supply Chain Coordinator,3,Single,53368,14399,0,No,10,2,2,1,11,1,4,28,12,14,8,0.317516999863832,0.35
59,No,Rarely,989,Maintenance,12,4,Food Technology,1,977,4,Female,117,3,4,Cheese Production Technician,3,Married,72185,8647,1,Yes,10,3,2,2,25,4,4,5,1,8,6,0.3426491881786138,0.5
57,No,Non-Travel,1312,Quality Control,17,1,Dairy Science,1,978,2,Female,142,4,2,Dairy Lab Technician,4,Divorced,117630,8015,7,No,14,1,2,0,7,3,3,23,3,9,18,0.7576400984471126,0.55
25,No,Frequently,887,Logistics,10,3,Food Technology,1,979,1,Male,93,3,2,Packaging Machine Operator,1,Divorced,100221,17845,6,Yes,23,3,2,0,4,0,4,21,10,4,16,0.3904021391518324,0.4
27,No,Rarely,729,Logistics,34,2,Food Technology,1,980,3,Male,54,2,3,Maintenance Engineer,1,Divorced,28724,4056,8,No,14,2,4,2,10,5,4,3,1,8,12,0.7571550866380481,0.6
42,No,Frequently,1171,Maintenance,6,2,Food Technology,1,981,1,Male,104,3,3,Logistics & Supply Chain Coordinator,2,Single,25084,14176,9,No,19,4,1,0,34,3,3,18,3,2,10,0.5783667012571942,0.35
45,No,Rarely,1135,Farm Operations,8,1,Mechanical Engineering,1,982,4,Male,142,1,1,Logistics & Supply Chain Coordinator,2,Divorced,54810,12003,3,No,16,2,2,2,26,3,4,13,3,11,17,0.7370199311202661,0.35
31,No,Frequently,305,Maintenance,11,3,Mechanical Engineering,1,983,4,Male,79,4,4,Farm Liaison Officer,2,Divorced,102277,15747,3,No,22,3,1,1,37,2,1,13,19,4,16,0.5875711291757275,0.3
45,No,Rarely,1494,Farm Operations,12,2,Logistics,1,984,2,Male,78,2,1,Milk Processing Operator,1,Single,102297,5114,6,Yes,21,4,3,2,18,2,4,17,0,13,15,0.4350382294482535,0.45
32,No,Rarely,1030,Farm Operations,9,4,Dairy Science,1,985,2,Female,75,4,3,Farm Liaison Officer,4,Married,98872,15442,0,No,13,4,1,1,31,0,3,28,10,9,9,0.8374998998606407,0.3
59,Yes,Non-Travel,878,Maintenance,2,3,Food Technology,1,986,1,Male,132,4,1,Maintenance Engineer,2,Married,40872,9383,9,Yes,23,2,3,0,27,3,4,16,1,5,3,0.700706963300225,0.6
37,No,Frequently,1048,Production,8,2,Food Technology,1,987,2,Female,75,4,2,Cold Storage Supervisor,4,Single,98950,3629,8,Yes,18,4,4,0,35,2,3,17,18,8,3,0.5388383617609701,0.4
44,No,Rarely,1255,Logistics,11,3,Food Technology,1,988,3,Female,86,1,2,Packaging Machine Operator,2,Married,90333,19927,1,No,13,1,1,0,17,4,4,17,7,7,10,0.6461999334626887,0.4
52,Yes,Rarely,592,Farm Operations,36,1,Food Technology,1,989,3,Male,140,4,1,Farm Liaison Officer,4,Married,88843,19820,0,Yes,16,2,3,2,9,4,1,4,19,1,7,0.6310903491082951,0.3
59,Yes,Non-Travel,239,Farm Operations,10,3,Mechanical Engineering,1,990,2,Female,143,4,4,Logistics & Supply Chain Coordinator,4,Married,118104,5317,6,No,14,2,1,1,31,4,3,8,3,1,8,0.450681351552989,0.35
31,No,Rarely,859,Production,21,2,Logistics,1,991,3,Male,102,3,1,Logistics & Supply Chain Coordinator,1,Divorced,22596,13251,5,No,24,1,4,1,17,4,3,0,15,12,15,0.4966402227456652,0.35
55,No,Rarely,1441,Quality Control,20,1,Biotechnology,1,992,3,Female,79,1,1,Dairy Lab Technician,4,Married,37167,6116,2,Yes,14,2,1,0,11,3,3,3,14,4,9,0.4227797443431844,0.55
23,No,Rarely,1180,Production,48,3,Dairy Science,1,993,1,Male,52,2,4,Packaging Machine Operator,3,Divorced,107844,11623,0,Yes,15,3,3,0,7,4,3,25,4,4,8,0.899662691990817,0.4
24,Yes,Rarely,1305,Production,8,4,Food Technology,1,994,3,Male,92,2,4,Dairy Lab Technician,1,Married,109751,8123,4,No,17,3,2,1,32,3,4,6,4,4,2,0.6060451177890724,0.55
56,Yes,Non-Travel,1044,Farm Operations,36,2,Logistics,1,995,4,Male,56,2,4,Cheese Production Technician,2,Divorced,97331,5061,9,No,24,2,2,2,37,0,4,10,14,3,1,0.2644387247682236,0.5
27,No,Frequently,400,Logistics,29,1,Biotechnology,1,996,4,Male,98,1,2,Farm Liaison Officer,1,Single,100520,10089,3,No,14,1,2,0,13,0,1,13,16,7,8,0.5633750285911449,0.3
47,No,Rarely,646,Production,42,3,Logistics,1,997,1,Female,122,2,1,Dairy Quality Analyst,3,Single,78326,5731,4,No,24,4,4,2,1,4,1,9,2,10,12,0.2349733752702879,0.55
50,No,Frequently,1261,Quality Control,12,4,Mechanical Engineering,1,998,2,Female,90,1,3,Maintenance Engineer,3,Married,97670,8327,0,No,12,1,2,0,8,4,4,18,17,4,5,0.4020564338190761,0.6
28,No,Rarely,1434,Maintenance,14,2,Biotechnology,1,999,1,Female,126,3,4,Maintenance Engineer,4,Divorced,30782,18361,0,No,15,3,4,0,4,4,2,7,10,0,3,0.5121727811833282,0.6
48,No,Non-Travel,643,Production,48,4,Logistics,1,1000,2,Female,128,3,4,Cheese Production Technician,3,Single,62002,17907,4,Yes,23,2,2,2,33,0,3,2,5,9,13,0.5739893406213383,0.5
30,No,Rarely,800,Production,10,2,Food Technology,1,1001,3,Male,100,3,2,Milk Processing Operator,3,Single,70000,12000,1,No,15,3,3,1,4,1,3,4,2,2,1,0.6,0.5
